customer_key,Recency,Frequency,Monetary,Cluster
13408,76.0,1,72,1
13409,62.0,1,96,1
13410,38.0,1,72,1
13411,81.0,1,194,1
13412,312.0,1,72,1
13413,267.0,1,39,1
13414,381.0,1,2407,1
13415,373.0,1,2398,1
13416,352.0,1,5,1
13417,152.0,1,96,1
13418,385.0,1,2467,1
13419,276.0,2,4329,3
13420,276.0,1,72,1
13421,370.0,1,2393,1
13422,367.0,1,2447,1
13423,282.0,1,153,1
13424,306.0,1,33,1
13425,313.0,1,250,1
13426,389.0,1,2419,1
13427,99.0,1,72,1
13428,375.0,1,2400,1
13429,70.0,1,153,1
13430,345.0,1,146,1
13431,244.0,1,131,1
13432,261.0,2,4334,3
13433,263.0,1,2438,1
13434,368.0,1,2442,1
13435,385.0,1,2398,1
13436,285.0,1,47,1
13437,337.0,1,2438,1
13438,341.0,1,2427,1
13439,12.0,1,96,1
13440,150.0,1,72,1
13441,279.0,1,61,1
13442,243.0,1,2419,1
13443,156.0,1,83,1
13444,22.0,1,35,1
13445,236.0,1,2443,1
13446,243.0,1,2419,1
13447,226.0,1,2447,1
13448,329.0,1,751,1
13449,115.0,1,72,1
13450,259.0,1,39,1
13451,317.0,1,68,1
13452,290.0,1,39,1
13453,328.0,1,33,1
13454,101.0,1,60,1
13455,231.0,1,21,1
13456,288.0,1,75,1
13457,189.0,1,21,1
13458,228.0,2,3356,3
13459,85.0,2,4144,3
13460,73.0,2,3961,3
13461,242.0,2,3302,3
13462,240.0,2,3302,3
13463,241.0,2,3617,3
13464,91.0,2,3918,3
13465,228.0,1,5,1
13466,238.0,2,3356,3
13467,238.0,2,3337,3
13468,240.0,2,3337,3
13469,68.0,2,4144,3
13470,346.0,1,64,1
13471,272.0,1,40,1
13472,302.0,1,5,1
13473,43.0,1,13,1
13474,152.0,1,14,1
13475,59.0,2,3883,3
13476,37.0,2,3946,3
13477,243.0,2,3563,3
13478,207.0,2,3302,3
13479,186.0,2,3337,3
13480,11.0,1,7,1
13481,40.0,2,4175,3
13482,43.0,2,4179,3
13483,44.0,2,3883,3
13484,134.0,1,24,1
13485,210.0,2,3563,3
13486,198.0,2,3356,3
13487,361.0,1,37,1
13488,158.0,1,5,1
13489,37.0,1,14,1
13490,290.0,1,5,1
13491,132.0,1,37,1
13492,773.0,1,3578,0
13493,331.0,1,791,1
13494,788.0,1,3578,0
13495,362.0,1,10,1
13496,14.0,1,15,1
13497,238.0,2,4349,3
13498,358.0,1,72,1
13499,232.0,1,2407,1
13500,252.0,1,33,1
13501,230.0,1,72,1
13502,763.0,1,3578,0
13503,195.0,2,3622,3
13504,182.0,2,3617,3
13505,201.0,2,3563,3
13506,200.0,2,3302,3
13507,193.0,2,3563,3
13508,136.0,1,33,1
13509,104.0,1,122,1
13510,82.0,1,35,1
13511,117.0,1,61,1
13512,153.0,1,37,1
13513,199.0,1,33,1
13514,292.0,1,39,1
13515,194.0,1,37,1
13516,39.0,1,72,1
13517,354.0,1,39,1
13518,30.0,1,87,1
13519,205.0,1,37,1
13520,114.0,1,39,1
13521,214.0,1,2462,1
13522,346.0,1,2419,1
13523,358.0,1,2483,1
13524,355.0,1,2492,1
13525,134.0,1,35,1
13526,323.0,1,7,1
13527,337.0,1,2419,1
13528,335.0,1,2419,1
13529,358.0,1,2420,1
13530,358.0,1,2398,1
13531,272.0,1,37,1
13532,193.0,1,68,1
13533,86.0,1,39,1
13534,29.0,1,32,1
13535,331.0,1,2534,1
13536,198.0,1,4,1
13537,241.0,1,587,1
13538,333.0,1,2511,1
13539,63.0,1,4,1
13540,282.0,1,39,1
13541,233.0,1,70,1
13542,41.0,1,37,1
13543,56.0,1,124,1
13544,219.0,1,54,1
13545,326.0,1,6,1
13546,124.0,1,70,1
13547,288.0,1,37,1
13548,218.0,1,39,1
13549,254.0,1,39,1
13550,278.0,1,2515,1
13551,358.0,1,37,1
13552,337.0,1,142,1
13553,56.0,1,39,1
13554,36.0,1,4,1
13555,169.0,1,70,1
13556,170.0,1,59,1
13557,219.0,1,6,1
13558,244.0,1,70,1
13559,275.0,1,2487,1
13560,120.0,1,6,1
13561,39.0,1,2405,1
13562,355.0,1,4,1
13563,117.0,1,4,1
13564,186.0,1,6,1
13565,118.0,1,39,1
13566,196.0,1,575,1
13567,68.0,1,5,1
13568,314.0,1,6,1
13569,202.0,1,14,1
13570,245.0,1,2480,1
13571,65.0,1,59,1
13572,31.0,1,27,1
13573,287.0,1,4,1
13574,253.0,1,2563,1
13575,174.0,1,99,1
13576,50.0,1,5,1
13577,201.0,1,90,1
13578,252.0,1,2487,1
13579,83.0,1,27,1
13580,43.0,1,39,1
13581,158.0,1,597,1
13582,92.0,1,40,1
13583,230.0,1,2466,1
13584,226.0,1,2487,1
13585,236.0,1,30,1
13586,210.0,2,3366,3
13587,32.0,2,4144,3
13588,45.0,2,3883,3
13589,192.0,1,14,1
13590,314.0,1,69,1
13591,36.0,2,3912,3
13592,176.0,1,59,1
13593,52.0,2,3897,3
13594,9.0,1,5,1
13595,335.0,1,40,1
13596,299.0,1,62,1
13597,46.0,2,4168,3
13598,48.0,2,4010,3
13599,50.0,2,4228,3
13600,168.0,1,27,1
13601,120.0,1,5,1
13602,40.0,2,3883,3
13603,40.0,2,3883,3
13604,104.0,1,40,1
13605,394.0,2,3681,3
13606,373.0,2,3627,3
13607,380.0,2,2155,1
13608,145.0,1,5,1
13609,344.0,2,2120,1
13610,359.0,2,2120,1
13611,140.0,1,40,1
13612,364.0,2,2219,1
13613,346.0,2,2151,1
13614,359.0,2,2147,1
13615,346.0,2,2120,1
13616,327.0,2,2155,1
13617,173.0,1,72,1
13618,270.0,1,35,1
13619,229.0,1,33,1
13620,320.0,1,33,1
13621,93.0,1,196,1
13622,251.0,1,13,1
13623,250.0,1,96,1
13624,15.0,1,33,1
13625,199.0,1,39,1
13626,116.0,1,14,1
13627,165.0,1,39,1
13628,198.0,1,69,1
13629,77.0,1,33,1
13630,271.0,1,101,1
13631,244.0,1,5,1
13632,70.0,1,146,1
13633,214.0,1,2483,1
13634,238.0,1,2447,1
13635,110.0,1,131,1
13636,3.0,1,72,1
13637,70.0,1,33,1
13638,80.0,1,14,1
13639,85.0,1,57,1
13640,58.0,1,40,1
13641,224.0,1,2419,1
13642,238.0,1,2384,1
13643,152.0,1,39,1
13644,205.0,1,35,1
13645,242.0,1,2393,1
13646,216.0,1,2438,1
13647,769.0,1,3578,0
13648,88.0,1,40,1
13649,257.0,1,791,1
13650,238.0,1,5,1
13651,147.0,1,37,1
13652,236.0,1,72,1
13653,361.0,1,92,1
13654,183.0,1,2393,1
13655,202.0,1,2453,1
13656,130.0,1,33,1
13657,253.0,1,35,1
13658,62.0,1,101,1
13659,251.0,1,39,1
13660,123.0,1,15,1
13661,361.0,1,2419,1
13662,368.0,2,4182,3
13663,349.0,1,2493,1
13664,23.0,1,59,1
13665,162.0,2,4368,3
13666,181.0,1,110,1
13667,72.0,2,4370,3
13668,20.0,1,37,1
13669,182.0,1,2473,1
13670,357.0,1,2419,1
13671,308.0,1,2419,1
13672,48.0,2,4354,3
13673,1.0,1,72,1
13674,307.0,1,2428,1
13675,327.0,1,2384,1
13676,330.0,1,2419,1
13677,206.0,1,2462,1
13678,259.0,1,33,1
13679,169.0,1,101,1
13680,72.0,1,72,1
13681,313.0,1,2418,1
13682,328.0,1,2453,1
13683,96.0,1,60,1
13684,206.0,1,2393,1
13685,211.0,1,2393,1
13686,189.0,1,2393,1
13687,5.0,1,39,1
13688,233.0,1,92,1
13689,154.0,1,2393,1
13690,98.0,1,1155,1
13691,97.0,1,609,1
13692,246.0,1,4,1
13693,39.0,1,39,1
13694,291.0,1,7,1
13695,265.0,1,58,1
13696,324.0,1,166,1
13697,149.0,1,23,1
13698,112.0,1,1170,1
13699,116.0,1,575,1
13700,49.0,1,29,1
13701,118.0,1,2452,1
13702,162.0,1,1745,1
13703,87.0,1,1174,1
13704,299.0,1,5,1
13705,0.0,1,21,1
13706,102.0,1,1155,1
13707,95.0,1,578,1
13708,99.0,1,2393,1
13709,72.0,1,2419,1
13710,152.0,1,1736,1
13711,321.0,1,1732,1
13712,321.0,1,1751,1
13713,87.0,1,1120,1
13714,335.0,1,7,1
13715,8.0,1,68,1
13716,115.0,1,29,1
13717,121.0,1,562,1
13718,94.0,1,540,1
13719,296.0,1,1751,1
13720,100.0,1,69,1
13721,238.0,1,15,1
13722,131.0,1,90,1
13723,133.0,1,34,1
13724,280.0,1,1794,1
13725,121.0,1,29,1
13726,268.0,1,39,1
13727,148.0,1,72,1
13728,31.0,1,72,1
13729,157.0,1,57,1
13730,254.0,1,59,1
13731,256.0,1,40,1
13732,55.0,1,5,1
13733,176.0,1,100,1
13734,55.0,1,7,1
13735,317.0,1,2492,1
13736,320.0,1,2478,1
13737,242.0,1,72,1
13738,301.0,1,47,1
13739,176.0,1,2433,1
13740,174.0,1,2453,1
13741,270.0,1,96,1
13742,364.0,1,33,1
13743,306.0,1,37,1
13744,166.0,1,38,1
13745,111.0,1,5,1
13746,187.0,1,30,1
13747,359.0,1,14,1
13748,15.0,1,65,1
13749,339.0,1,40,1
13750,126.0,1,65,1
13751,112.0,1,30,1
13752,214.0,1,147,1
13753,251.0,1,756,1
13754,236.0,1,791,1
13755,170.0,1,2440,1
13756,171.0,1,40,1
13757,162.0,1,2398,1
13758,31.0,2,4343,3
13759,114.0,1,35,1
13760,57.0,2,4369,3
13761,169.0,1,2419,1
13762,154.0,1,2419,1
13763,166.0,1,2393,1
13764,290.0,1,5,1
13765,167.0,1,2398,1
13766,114.0,1,100,1
13767,187.0,1,72,1
13768,150.0,1,87,1
13769,280.0,1,33,1
13770,97.0,1,35,1
13771,179.0,1,2398,1
13772,332.0,1,60,1
13773,293.0,1,196,1
13774,287.0,1,7,1
13775,202.0,1,33,1
13776,1.0,1,37,1
13777,342.0,1,92,1
13778,350.0,1,72,1
13779,341.0,2,2859,3
13780,310.0,1,2419,1
13781,327.0,1,2384,1
13782,755.0,1,2182,0
13783,177.0,1,2420,1
13784,133.0,1,2420,1
13785,300.0,1,2393,1
13786,132.0,1,2406,1
13787,743.0,1,2443,0
13788,139.0,1,2393,1
13789,135.0,1,2418,1
13790,123.0,1,2419,1
13791,138.0,1,2433,1
13792,133.0,1,2419,1
13793,122.0,1,2419,1
13794,105.0,1,2419,1
13795,103.0,1,2448,1
13796,103.0,1,2507,1
13797,117.0,1,2398,1
13798,112.0,1,2393,1
13799,110.0,1,2407,1
13800,95.0,1,2452,1
13801,105.0,1,2419,1
13802,117.0,1,2419,1
13803,301.0,1,2407,1
13804,248.0,1,33,1
13805,298.0,1,2384,1
13806,215.0,1,5,1
13807,301.0,1,2413,1
13808,291.0,1,2469,1
13809,296.0,1,2407,1
13810,294.0,1,2419,1
13811,94.0,1,2419,1
13812,119.0,1,2438,1
13813,239.0,1,83,1
13814,290.0,1,72,1
13815,86.0,1,2419,1
13816,294.0,1,2438,1
13817,214.0,1,5,1
13818,742.0,1,2182,0
13819,277.0,1,2438,1
13820,289.0,1,2393,1
13821,358.0,1,39,1
13822,190.0,1,43,1
13823,174.0,1,196,1
13824,10.0,1,96,1
13825,744.0,1,2182,0
13826,135.0,1,5,1
13827,202.0,1,96,1
13828,296.0,1,35,1
13829,72.0,1,2419,1
13830,354.0,1,35,1
13831,290.0,1,96,1
13832,77.0,1,2398,1
13833,732.0,1,2182,0
13834,133.0,1,1755,1
13835,276.0,1,1745,1
13836,79.0,1,1170,1
13837,96.0,1,29,1
13838,164.0,1,588,1
13839,131.0,1,23,1
13840,364.0,1,33,1
13841,48.0,1,29,1
13842,42.0,1,2319,1
13843,226.0,1,23,1
13844,129.0,1,89,1
13845,48.0,1,25,1
13846,117.0,1,69,1
13847,235.0,1,23,1
13848,225.0,1,2552,1
13849,15.0,1,21,1
13850,85.0,1,27,1
13851,143.0,1,625,1
13852,202.0,1,29,1
13853,218.0,1,2457,1
13854,164.0,1,40,1
13855,206.0,1,23,1
13856,345.0,1,25,1
13857,111.0,1,27,1
13858,213.0,1,5,1
13859,291.0,1,40,1
13860,3.0,1,40,1
13861,226.0,1,2520,1
13862,92.0,1,75,1
13863,233.0,1,75,1
13864,325.0,1,27,1
13865,193.0,1,155,1
13866,187.0,1,2478,1
13867,325.0,1,27,1
13868,176.0,1,21,1
13869,195.0,1,2501,1
13870,127.0,1,40,1
13871,200.0,1,2457,1
13872,198.0,1,35,1
13873,319.0,1,23,1
13874,62.0,1,549,1
13875,104.0,1,21,1
13876,215.0,1,27,1
13877,283.0,1,49,1
13878,26.0,1,34,1
13879,254.0,1,23,1
13880,113.0,1,21,1
13881,41.0,1,40,1
13882,230.0,1,5,1
13883,323.0,1,23,1
13884,389.0,1,2487,1
13885,120.0,1,23,1
13886,17.0,1,31,1
13887,213.0,1,80,1
13888,323.0,2,2218,1
13889,309.0,2,2174,1
13890,316.0,2,2269,1
13891,355.0,1,40,1
13892,51.0,1,5,1
13893,40.0,1,7,1
13894,253.0,1,23,1
13895,345.0,1,5,1
13896,331.0,1,5,1
13897,71.0,1,15,1
13898,197.0,1,5,1
13899,279.0,1,7,1
13900,342.0,1,106,1
13901,328.0,2,2155,1
13902,329.0,2,2174,1
13903,308.0,2,2120,1
13904,325.0,2,2164,1
13905,314.0,2,2199,1
13906,302.0,2,2195,1
13907,299.0,1,62,1
13908,297.0,2,2183,1
13909,286.0,2,2155,1
13910,278.0,2,2149,1
13911,292.0,2,2183,1
13912,181.0,1,103,1
13913,290.0,2,2120,1
13914,262.0,2,2155,1
13915,271.0,2,2149,1
13916,264.0,2,2145,1
13917,271.0,2,2169,1
13918,260.0,2,2179,1
13919,252.0,2,2120,1
13920,271.0,2,2212,1
13921,271.0,2,2155,1
13922,261.0,2,2179,1
13923,246.0,2,2145,1
13924,254.0,2,2158,1
13925,240.0,2,2143,1
13926,44.0,1,32,1
13927,35.0,1,65,1
13928,299.0,1,191,1
13929,290.0,1,27,1
13930,226.0,1,65,1
13931,350.0,1,65,1
13932,205.0,1,37,1
13933,244.0,1,72,1
13934,303.0,1,33,1
13935,56.0,1,33,1
13936,144.0,1,39,1
13937,79.0,1,39,1
13938,56.0,1,33,1
13939,214.0,1,39,1
13940,163.0,1,7,1
13941,365.0,1,35,1
13942,312.0,1,33,1
13943,91.0,1,2419,1
13944,63.0,1,72,1
13945,304.0,1,126,1
13946,261.0,1,153,1
13947,282.0,1,39,1
13948,240.0,1,40,1
13949,127.0,1,37,1
13950,91.0,1,33,1
13951,136.0,1,39,1
13952,182.0,1,33,1
13953,349.0,1,72,1
13954,229.0,1,27,1
13955,113.0,1,72,1
13956,205.0,1,742,1
13957,205.0,1,751,1
13958,208.0,1,777,1
13959,72.0,1,2384,1
13960,287.0,1,2419,1
13961,314.0,2,3008,3
13962,208.0,1,72,1
13963,190.0,1,33,1
13964,282.0,1,33,1
13965,11.0,1,122,1
13966,220.0,1,72,1
13967,283.0,1,2419,1
13968,29.0,1,5,1
13969,215.0,1,45,1
13970,338.0,1,35,1
13971,227.0,1,39,1
13972,89.0,1,153,1
13973,86.0,1,2398,1
13974,238.0,1,72,1
13975,142.0,1,101,1
13976,102.0,1,68,1
13977,757.0,1,2182,0
13978,748.0,1,2182,0
13979,198.0,1,156,1
13980,78.0,1,2419,1
13981,238.0,1,33,1
13982,137.0,1,33,1
13983,275.0,1,35,1
13984,90.0,1,39,1
13985,179.0,1,37,1
13986,144.0,1,96,1
13987,87.0,1,5,1
13988,77.0,1,2413,1
13989,299.0,1,2419,1
13990,359.0,1,37,1
13991,278.0,1,2468,1
13992,290.0,1,35,1
13993,237.0,1,43,1
13994,50.0,1,61,1
13995,365.0,1,35,1
13996,313.0,1,5,1
13997,89.0,1,2418,1
13998,40.0,1,2438,1
13999,301.0,1,2438,1
14000,132.0,1,33,1
14001,46.0,1,2418,1
14002,205.0,1,50,1
14003,210.0,1,5,1
14004,226.0,1,49,1
14005,7.0,1,25,1
14006,304.0,1,65,1
14007,213.0,1,30,1
14008,278.0,1,27,1
14009,40.0,1,2438,1
14010,112.0,1,15,1
14011,101.0,2,1540,1
14012,112.0,2,1589,1
14013,290.0,1,74,1
14014,79.0,1,70,1
14015,49.0,1,2419,1
14016,296.0,1,2462,1
14017,187.0,1,5,1
14018,155.0,1,15,1
14019,243.0,1,198,1
14020,67.0,1,24,1
14021,119.0,2,1549,1
14022,112.0,2,1554,1
14023,95.0,2,1564,1
14024,286.0,1,39,1
14025,170.0,1,33,1
14026,299.0,1,2469,1
14027,335.0,1,6,1
14028,21.0,1,60,1
14029,22.0,1,23,1
14030,182.0,2,2271,1
14031,160.0,2,2179,1
14032,271.0,1,25,1
14033,179.0,2,2184,1
14034,176.0,2,2120,1
14035,222.0,2,2164,1
14036,225.0,2,2183,1
14037,236.0,2,2120,1
14038,220.0,2,2174,1
14039,32.0,1,2438,1
14040,70.0,1,33,1
14041,57.0,1,2420,1
14042,67.0,1,33,1
14043,38.0,1,2419,1
14044,158.0,1,162,1
14045,253.0,1,37,1
14046,361.0,1,39,1
14047,757.0,1,2182,0
14048,58.0,1,2448,1
14049,313.0,2,3047,3
14050,274.0,1,2393,1
14051,271.0,1,2419,1
14052,228.0,2,2174,1
14053,213.0,2,2155,1
14054,241.0,2,2183,1
14055,189.0,1,104,1
14056,130.0,1,7,1
14057,161.0,1,7,1
14058,242.0,2,2120,1
14059,93.0,1,7,1
14060,272.0,1,2462,1
14061,263.0,1,2419,1
14062,737.0,1,2443,0
14063,291.0,1,14,1
14064,54.0,1,2419,1
14065,270.0,1,2447,1
14066,304.0,1,72,1
14067,2.0,1,15,1
14068,36.0,1,72,1
14069,107.0,1,33,1
14070,218.0,1,72,1
14071,132.0,1,69,1
14072,16.0,1,39,1
14073,41.0,1,2469,1
14074,36.0,1,2473,1
14075,250.0,1,2393,1
14076,270.0,1,2469,1
14077,40.0,1,2469,1
14078,45.0,1,2419,1
14079,56.0,1,2473,1
14080,244.0,1,2419,1
14081,264.0,1,2433,1
14082,161.0,1,777,1
14083,109.0,1,35,1
14084,81.0,1,37,1
14085,47.0,1,2393,1
14086,373.0,1,1229,1
14087,394.0,1,1308,1
14088,371.0,1,1250,1
14089,380.0,1,1250,1
14090,129.0,1,35,1
14091,49.0,1,68,1
14092,296.0,1,37,1
14093,386.0,1,1258,1
14094,745.0,1,2182,0
14095,747.0,1,2443,0
14096,727.0,1,2443,0
14097,350.0,1,1237,1
14098,349.0,1,1269,1
14099,340.0,1,1251,1
14100,339.0,1,1250,1
14101,725.0,1,2443,0
14102,26.0,1,69,1
14103,343.0,1,72,1
14104,177.0,1,91,1
14105,291.0,2,3018,3
14106,269.0,1,2433,1
14107,228.0,2,2170,1
14108,243.0,2,2143,1
14109,175.0,2,2198,1
14110,246.0,1,5,1
14111,186.0,1,40,1
14112,237.0,2,2145,1
14113,159.0,2,2155,1
14114,162.0,2,2179,1
14115,165.0,2,2155,1
14116,226.0,2,2155,1
14117,243.0,1,40,1
14118,29.0,1,7,1
14119,161.0,1,7,1
14120,224.0,2,2147,1
14121,226.0,2,2155,1
14122,223.0,2,2155,1
14123,62.0,1,40,1
14124,139.0,1,40,1
14125,247.0,1,64,1
14126,125.0,1,69,1
14127,225.0,2,2174,1
14128,211.0,2,2174,1
14129,157.0,1,60,1
14130,341.0,1,60,1
14131,264.0,1,7,1
14132,191.0,1,5,1
14133,133.0,1,5,1
14134,182.0,2,2155,1
14135,46.0,1,40,1
14136,57.0,1,7,1
14137,298.0,1,40,1
14138,7.0,1,7,1
14139,193.0,2,2120,1
14140,102.0,1,60,1
14141,69.0,1,21,1
14142,263.0,1,5,1
14143,299.0,1,14,1
14144,54.0,1,40,1
14145,133.0,1,25,1
14146,221.0,1,23,1
14147,362.0,1,1224,1
14148,181.0,1,40,1
14149,334.0,1,1250,1
14150,59.0,1,46,1
14151,267.0,1,2419,1
14152,87.0,1,37,1
14153,317.0,1,35,1
14154,118.0,1,96,1
14155,36.0,1,46,1
14156,244.0,1,2419,1
14157,351.0,1,37,1
14158,209.0,1,7,1
14159,146.0,1,72,1
14160,126.0,1,72,1
14161,227.0,1,47,1
14162,248.0,1,2438,1
14163,259.0,1,2384,1
14164,256.0,1,2433,1
14165,255.0,1,35,1
14166,43.0,1,92,1
14167,125.0,1,135,1
14168,69.0,1,72,1
14169,158.0,1,39,1
14170,251.0,1,2384,1
14171,102.0,1,33,1
14172,277.0,1,37,1
14173,223.0,1,96,1
14174,224.0,1,37,1
14175,249.0,1,92,1
14176,259.0,1,2384,1
14177,126.0,1,37,1
14178,3.0,1,37,1
14179,23.0,1,37,1
14180,125.0,1,72,1
14181,252.0,1,2447,1
14182,330.0,1,33,1
14183,222.0,1,68,1
14184,228.0,1,83,1
14185,262.0,1,2438,1
14186,259.0,1,2453,1
14187,258.0,1,2462,1
14188,7.0,1,72,1
14189,271.0,1,14,1
14190,27.0,1,153,1
14191,137.0,1,37,1
14192,253.0,1,2419,1
14193,261.0,1,2481,1
14194,239.0,1,2419,1
14195,210.0,1,33,1
14196,169.0,1,37,1
14197,83.0,1,55,1
14198,261.0,1,37,1
14199,313.0,1,1250,1
14200,321.0,1,1250,1
14201,34.0,1,101,1
14202,99.0,1,96,1
14203,74.0,1,37,1
14204,321.0,1,1224,1
14205,316.0,1,1250,1
14206,89.0,1,32,1
14207,302.0,1,25,1
14208,266.0,1,87,1
14209,252.0,1,27,1
14210,187.0,1,99,1
14211,234.0,1,23,1
14212,99.0,1,79,1
14213,74.0,1,27,1
14214,208.0,2,2184,1
14215,189.0,2,2149,1
14216,207.0,2,2155,1
14217,145.0,1,79,1
14218,278.0,1,40,1
14219,201.0,2,2184,1
14220,297.0,1,40,1
14221,324.0,1,23,1
14222,180.0,2,2143,1
14223,156.0,2,2120,1
14224,307.0,1,103,1
14225,301.0,1,7,1
14226,184.0,2,2129,1
14227,192.0,2,2158,1
14228,112.0,1,40,1
14229,182.0,2,2120,1
14230,196.0,2,2155,1
14231,260.0,1,81,1
14232,201.0,2,2189,1
14233,5.0,1,13,1
14234,201.0,1,7,1
14235,197.0,2,2174,1
14236,156.0,2,2155,1
14237,127.0,1,40,1
14238,11.0,1,118,1
14239,236.0,1,7,1
14240,123.0,1,7,1
14241,167.0,2,2120,1
14242,223.0,1,5,1
14243,174.0,2,2120,1
14244,179.0,2,2155,1
14245,331.0,1,22,1
14246,166.0,1,59,1
14247,80.0,1,27,1
14248,62.0,1,5,1
14249,68.0,1,40,1
14250,158.0,2,1868,1
14251,153.0,2,1883,1
14252,56.0,1,40,1
14253,159.0,2,1892,1
14254,315.0,1,74,1
14255,181.0,1,52,1
14256,174.0,1,33,1
14257,335.0,1,68,1
14258,206.0,1,147,1
14259,160.0,1,49,1
14260,290.0,1,32,1
14261,150.0,1,35,1
14262,309.0,1,72,1
14263,46.0,1,35,1
14264,142.0,1,60,1
14265,98.0,1,81,1
14266,315.0,1,55,1
14267,207.0,1,58,1
14268,311.0,1,25,1
14269,129.0,1,60,1
14270,140.0,1,23,1
14271,162.0,2,1854,1
14272,153.0,2,1854,1
14273,176.0,2,1873,1
14274,164.0,2,1897,1
14275,118.0,1,72,1
14276,166.0,1,35,1
14277,172.0,1,39,1
14278,105.0,1,96,1
14279,118.0,1,37,1
14280,36.0,1,33,1
14281,36.0,1,39,1
14282,308.0,1,1250,1
14283,20.0,1,33,1
14284,190.0,1,39,1
14285,241.0,1,2419,1
14286,228.0,1,2438,1
14287,232.0,1,2393,1
14288,245.0,2,2983,3
14289,255.0,2,2722,3
14290,218.0,1,2453,1
14291,216.0,1,2419,1
14292,39.0,1,39,1
14293,259.0,1,159,1
14294,123.0,1,68,1
14295,155.0,2,1882,1
14296,14.0,1,40,1
14297,8.0,1,25,1
14298,64.0,1,23,1
14299,145.0,1,5,1
14300,297.0,1,5,1
14301,236.0,1,75,1
14302,98.0,1,1170,1
14303,51.0,1,69,1
14304,69.0,1,575,1
14305,263.0,1,68,1
14306,290.0,1,1726,1
14307,257.0,1,1770,1
14308,218.0,1,1760,1
14309,115.0,1,1120,1
14310,64.0,1,563,1
14311,364.0,1,60,1
14312,135.0,1,1736,1
14313,80.0,1,1198,1
14314,187.0,1,4,1
14315,308.0,1,7,1
14316,53.0,1,6,1
14317,175.0,1,5,1
14318,193.0,1,89,1
14319,107.0,1,25,1
14320,68.0,1,2420,1
14321,68.0,1,2419,1
14322,102.0,1,1736,1
14323,229.0,1,7,1
14324,221.0,1,1715,1
14325,337.0,1,40,1
14326,249.0,1,6,1
14327,206.0,1,79,1
14328,221.0,1,5,1
14329,210.0,1,90,1
14330,321.0,1,101,1
14331,30.0,1,101,1
14332,236.0,1,7,1
14333,243.0,1,40,1
14334,138.0,1,101,1
14335,238.0,1,2398,1
14336,357.0,1,60,1
14337,277.0,1,25,1
14338,362.0,1,30,1
14339,272.0,1,27,1
14340,315.0,1,1224,1
14341,71.0,1,5,1
14342,216.0,1,65,1
14343,269.0,1,25,1
14344,296.0,1,25,1
14345,102.0,1,801,1
14346,141.0,1,25,1
14347,17.0,1,115,1
14348,289.0,1,60,1
14349,269.0,1,65,1
14350,184.0,1,5,1
14351,138.0,1,32,1
14352,298.0,1,49,1
14353,147.0,1,30,1
14354,144.0,1,27,1
14355,61.0,1,25,1
14356,178.0,1,60,1
14357,285.0,1,27,1
14358,112.0,1,147,1
14359,195.0,1,27,1
14360,251.0,1,25,1
14361,107.0,1,32,1
14362,726.0,1,2443,0
14363,100.0,1,751,1
14364,720.0,1,2443,0
14365,76.0,1,751,1
14366,55.0,1,780,1
14367,318.0,1,1244,1
14368,30.0,1,5,1
14369,299.0,1,1284,1
14370,144.0,1,157,1
14371,283.0,1,1264,1
14372,714.0,1,2182,0
14373,300.0,1,33,1
14374,127.0,1,72,1
14375,213.0,1,72,1
14376,6.0,1,33,1
14377,52.0,1,33,1
14378,72.0,1,33,1
14379,341.0,1,39,1
14380,274.0,1,1215,1
14381,286.0,1,1250,1
14382,291.0,1,1229,1
14383,304.0,1,1284,1
14384,293.0,1,1229,1
14385,304.0,1,1250,1
14386,301.0,1,1250,1
14387,259.0,1,1250,1
14388,258.0,1,1250,1
14389,251.0,1,1250,1
14390,257.0,1,1304,1
14391,268.0,1,1274,1
14392,244.0,1,1257,1
14393,232.0,1,1250,1
14394,704.0,1,2443,0
14395,242.0,1,1250,1
14396,239.0,1,1224,1
14397,214.0,1,2398,1
14398,218.0,1,2427,1
14399,238.0,1,2419,1
14400,238.0,1,2393,1
14401,225.0,1,2469,1
14402,220.0,1,2393,1
14403,228.0,1,1250,1
14404,240.0,1,1284,1
14405,241.0,1,2433,1
14406,226.0,1,2433,1
14407,237.0,1,2433,1
14408,233.0,1,2398,1
14409,245.0,2,2736,3
14410,224.0,1,2384,1
14411,233.0,1,2384,1
14412,233.0,1,1215,1
14413,220.0,1,1224,1
14414,216.0,1,1229,1
14415,236.0,1,2453,1
14416,231.0,1,2433,1
14417,193.0,1,40,1
14418,216.0,1,1308,1
14419,242.0,1,1224,1
14420,218.0,1,1250,1
14421,192.0,1,1269,1
14422,197.0,1,1250,1
14423,220.0,1,72,1
14424,237.0,1,2478,1
14425,91.0,1,72,1
14426,233.0,1,2438,1
14427,232.0,1,2419,1
14428,234.0,1,2393,1
14429,235.0,1,37,1
14430,223.0,1,2393,1
14431,214.0,1,2419,1
14432,86.0,1,72,1
14433,196.0,1,1250,1
14434,88.0,1,5,1
14435,287.0,1,39,1
14436,343.0,1,37,1
14437,189.0,1,1244,1
14438,35.0,1,14,1
14439,104.0,1,96,1
14440,361.0,1,72,1
14441,32.0,1,57,1
14442,285.0,1,72,1
14443,119.0,1,1736,1
14444,222.0,1,1751,1
14445,209.0,1,1755,1
14446,211.0,1,1736,1
14447,66.0,1,1151,1
14448,90.0,1,1164,1
