customer_key,Recency,Frequency,Monetary
15692,343.0,1,29
15693,113.0,2,1266
15694,331.0,1,7
15695,149.0,2,4456
15696,130.0,2,4524
15697,275.0,1,69
15698,271.0,1,29
15699,141.0,2,4442
15700,273.0,1,64
15701,277.0,1,7
15702,301.0,1,40
15703,219.0,1,69
15704,135.0,2,4468
15705,77.0,1,34
15706,122.0,2,4455
15707,321.0,1,7
15708,193.0,1,34
15709,140.0,2,4504
15710,110.0,1,69
15711,561.0,1,2071
15712,566.0,1,2049
15713,181.0,1,43
15714,237.0,1,58
15715,255.0,1,36
15716,111.0,1,69
15717,61.0,1,69
15718,570.0,1,2071
15719,141.0,2,4478
15720,195.0,1,128
15721,173.0,1,69
15722,167.0,1,58
15723,332.0,1,34
15724,123.0,2,4467
15725,558.0,1,2049
15726,559.0,1,2049
15727,557.0,1,2071
15728,151.0,2,4482
15729,150.0,2,4455
15730,128.0,2,4442
15731,113.0,1,5
15732,547.0,1,2049
15733,130.0,1,89
15734,98.0,1,93
15735,565.0,1,2049
15736,563.0,1,2071
15737,347.0,1,25
15738,242.0,1,69
15739,59.0,1,34
15740,330.0,1,62
15741,113.0,2,1938
15742,169.0,1,70
15743,118.0,1,70
15744,342.0,2,1372
15745,96.0,2,1938
15746,116.0,2,1932
15747,111.0,2,2001
15748,107.0,2,1938
15749,342.0,2,1358
15750,364.0,2,1323
15751,105.0,2,1938
15752,106.0,2,1903
15753,114.0,2,1917
15754,78.0,2,1957
15755,69.0,2,1938
15756,45.0,1,124
15757,128.0,1,79
15758,312.0,2,1344
15759,323.0,2,1323
15760,196.0,1,124
15761,320.0,2,1323
15762,68.0,2,1938
15763,273.0,1,134
15764,85.0,2,1957
15765,77.0,2,1938
15766,321.0,1,79
15767,76.0,1,79
15768,309.0,2,1332
15769,313.0,2,1372
15770,148.0,1,37
15771,117.0,1,70
15772,319.0,1,70
15773,27.0,1,124
15774,317.0,1,70
15775,317.0,2,1332
15776,36.0,1,89
15777,251.0,1,25
15778,217.0,1,69
15779,112.0,1,34
15780,155.0,1,25
15781,118.0,1,79
15782,14.0,1,110
15783,942.0,1,699
15784,25.0,1,89
15785,316.0,1,89
15786,256.0,1,75
15787,569.0,1,2071
15788,9.0,1,60
15789,358.0,1,36
15790,906.0,1,699
15791,99.0,1,27
15792,161.0,1,25
15793,303.0,1,184
15794,71.0,1,89
15795,198.0,1,44
15796,79.0,2,1992
15797,77.0,2,1957
15798,79.0,2,1957
15799,176.0,1,29
15800,75.0,1,29
15801,187.0,1,69
15802,567.0,1,2049
15803,211.0,1,5
15804,185.0,1,89
15805,218.0,1,44
15806,569.0,1,2071
15807,166.0,1,5
15808,357.0,1,69
15809,55.0,1,34
15810,264.0,1,119
15811,13.0,1,68
15812,566.0,1,2071
15813,205.0,1,58
15814,85.0,1,58
15815,564.0,1,2049
15816,545.0,1,2049
15817,74.0,1,1736
15818,239.0,1,554
15819,113.0,1,2407
15820,44.0,1,69
15821,25.0,1,4
15822,237.0,1,27
15823,65.0,1,2442
15824,46.0,1,2419
15825,254.0,1,567
15826,366.0,1,1229
15827,394.0,1,1238
15828,91.0,1,1751
15829,85.0,1,1732
15830,35.0,1,1728
15831,245.0,1,554
15832,380.0,1,1265
15833,0.0,1,80
15834,225.0,1,6
15835,181.0,1,6
15836,80.0,1,69
15837,16.0,1,39
15838,260.0,1,549
15839,345.0,1,36
15840,255.0,1,78
15841,100.0,1,34
15842,317.0,1,78
15843,273.0,1,540
15844,106.0,1,184
15845,12.0,1,13
15846,180.0,1,27
15847,47.0,1,28
15848,100.0,1,60
15849,223.0,1,608
15850,269.0,1,39
15851,235.0,1,54
15852,107.0,1,23
15853,360.0,1,114
15854,265.0,1,786
15855,85.0,1,1715
15856,87.0,1,1701
15857,259.0,1,810
15858,231.0,1,21
15859,222.0,1,554
15860,194.0,1,34
15861,238.0,1,540
15862,358.0,1,36
15863,377.0,1,1250
15864,23.0,1,4
15865,395.0,1,1269
15866,343.0,1,124
15867,219.0,1,615
15868,56.0,1,1728
15869,231.0,1,540
15870,216.0,1,554
15871,237.0,1,549
15872,153.0,1,89
15873,164.0,1,23
15874,346.0,1,1250
15875,272.0,1,23
15876,74.0,1,60
15877,230.0,1,589
15878,53.0,1,39
15879,264.0,1,21
15880,104.0,1,75
15881,158.0,1,23
15882,192.0,1,43
15883,278.0,1,91
15884,64.0,1,69
15885,337.0,1,1274
15886,234.0,1,575
15887,221.0,1,554
15888,225.0,1,6
15889,44.0,1,39
15890,289.0,1,30
15891,219.0,1,589
15892,161.0,1,40
15893,188.0,1,554
15894,188.0,1,60
15895,304.0,1,23
15896,215.0,1,554
15897,316.0,1,13
15898,312.0,1,39
15899,331.0,1,174
15900,339.0,1,23
15901,126.0,1,48
15902,68.0,1,4
15903,265.0,1,777
15904,248.0,1,800
15905,354.0,1,29
15906,249.0,1,6
15907,110.0,1,68
15908,66.0,1,108
15909,100.0,1,36
15910,333.0,1,78
15911,215.0,1,589
15912,340.0,1,4
15913,202.0,1,27
15914,213.0,1,608
15915,222.0,1,589
15916,210.0,1,59
15917,31.0,2,1323
15918,37.0,2,1339
15919,50.0,2,1400
15920,46.0,2,1350
15921,41.0,2,1337
15922,50.0,2,1337
15923,56.0,2,1323
15924,43.0,2,1323
15925,38.0,2,1350
15926,73.0,1,36
15927,56.0,1,29
15928,281.0,1,36
15929,238.0,1,598
15930,155.0,1,589
15931,314.0,1,1264
15932,233.0,1,561
15933,227.0,1,575
15934,302.0,1,1224
15935,231.0,1,554
15936,162.0,1,29
15937,250.0,1,1250
15938,213.0,1,619
15939,236.0,1,722
15940,247.0,1,777
15941,248.0,1,1274
15942,223.0,1,777
15943,218.0,1,589
15944,105.0,1,69
15945,231.0,1,554
15946,243.0,1,777
15947,238.0,1,1215
15948,239.0,1,625
15949,233.0,1,1293
15950,186.0,1,565
15951,217.0,1,777
15952,25.0,1,60
15953,228.0,1,751
15954,231.0,1,786
15955,224.0,1,1224
15956,180.0,1,565
15957,207.0,1,608
15958,48.0,1,1760
15959,36.0,1,1732
15960,132.0,1,563
15961,195.0,1,575
15962,218.0,1,1269
15963,193.0,1,554
15964,197.0,1,1238
15965,238.0,1,751
15966,213.0,1,776
15967,185.0,1,589
15968,328.0,2,1337
15969,134.0,1,79
15970,194.0,1,23
15971,162.0,1,39
15972,135.0,1,6
15973,307.0,1,84
15974,261.0,1,39
15975,191.0,1,1293
15976,205.0,1,765
15977,192.0,1,791
15978,183.0,1,1284
15979,138.0,1,554
15980,147.0,1,589
15981,30.0,1,23
15982,312.0,1,21
15983,177.0,1,29
15984,32.0,1,1745
15985,52.0,1,1765
15986,350.0,1,1164
15987,321.0,1,1155
15988,312.0,1,1155
15989,263.0,1,1179
15990,360.0,1,25
15991,287.0,1,23
15992,205.0,1,1265
15993,189.0,1,584
15994,54.0,1,39
15995,388.0,1,1134
15996,385.0,1,1145
15997,107.0,1,15
15998,249.0,1,1149
15999,162.0,1,75
16000,76.0,1,58
16001,331.0,1,30
16002,317.0,1,30
16003,352.0,1,39
16004,147.0,1,21
16005,175.0,1,1265
16006,182.0,1,777
16007,209.0,1,750
16008,194.0,1,114
16009,135.0,1,617
16010,116.0,1,575
16011,16.0,1,42
16012,32.0,1,36
16013,117.0,1,36
16014,48.0,1,36
16015,112.0,2,1274
16016,85.0,1,69
16017,327.0,1,42
16018,124.0,2,4502
16019,168.0,1,34
16020,137.0,1,5
16021,543.0,1,2071
16022,523.0,1,2071
16023,273.0,1,5
16024,290.0,1,60
16025,46.0,1,7
16026,317.0,1,23
16027,789.0,1,699
16028,723.0,1,783
16029,283.0,1,60
16030,16.0,1,31
16031,219.0,1,21
16032,82.0,1,5
16033,10.0,1,7
16034,246.0,1,29
16035,145.0,1,5
16036,187.0,1,7
16037,333.0,1,7
16038,321.0,1,13
16039,80.0,1,7
16040,,1,5
16041,360.0,1,7
16042,96.0,1,7
16043,48.0,1,69
16044,714.0,1,783
16045,519.0,1,2049
16046,529.0,1,2049
16047,287.0,1,36
16048,527.0,1,2049
16049,76.0,1,36
16050,270.0,1,5
16051,535.0,1,2071
16052,526.0,1,2049
16053,180.0,1,36
16054,684.0,1,783
16055,546.0,1,2071
16056,314.0,1,34
16057,538.0,1,2071
16058,18.0,1,29
16059,541.0,1,2049
16060,337.0,1,119
16061,674.0,1,783
16062,182.0,1,5
16063,672.0,1,783
16064,532.0,1,2071
16065,546.0,1,2071
16066,211.0,1,69
16067,363.0,1,34
16068,526.0,1,2049
16069,530.0,1,2049
16070,528.0,1,2049
16071,39.0,1,69
16072,692.0,1,783
16073,271.0,1,31
16074,140.0,2,4433
16075,145.0,2,4433
16076,94.0,2,1372
16077,528.0,1,2071
16078,535.0,1,2071
16079,542.0,1,2071
16080,507.0,1,2071
16081,506.0,1,2071
16082,505.0,1,2049
16083,646.0,1,783
16084,507.0,1,2049
16085,669.0,1,783
16086,612.0,1,783
16087,499.0,1,2049
16088,517.0,1,2071
16089,511.0,1,2071
16090,488.0,1,2049
16091,491.0,1,2049
16092,493.0,1,2071
16093,142.0,2,4519
16094,146.0,2,4509
16095,494.0,1,2071
16096,501.0,1,2049
16097,123.0,2,4490
16098,148.0,2,4464
16099,163.0,1,69
16100,612.0,1,783
16101,298.0,1,7
16102,612.0,1,783
16103,611.0,1,783
16104,130.0,2,4468
16105,111.0,2,4468
16106,105.0,2,4447
16107,116.0,2,4455
16108,98.0,2,4455
16109,504.0,1,2071
16110,320.0,1,89
16111,75.0,1,5
16112,234.0,1,7
16113,216.0,1,114
16114,140.0,1,78
16115,121.0,2,4464
16116,86.0,1,58
16117,95.0,2,4464
16118,96.0,2,4490
16119,209.0,1,777
16120,145.0,1,1229
16121,148.0,1,1265
16122,198.0,1,540
16123,169.0,1,786
16124,156.0,1,777
16125,128.0,1,811
16126,164.0,1,608
16127,336.0,1,1155
16128,244.0,1,1120
16129,340.0,1,1155
16130,269.0,1,1134
16131,94.0,1,540
16132,99.0,1,604
16133,157.0,1,571
16134,135.0,1,777
16135,150.0,1,777
16136,204.0,1,43
16137,125.0,1,1224
16138,165.0,1,618
16139,129.0,1,777
16140,94.0,1,1283
16141,164.0,1,575
16142,169.0,1,575
16143,126.0,1,791
16144,318.0,1,1169
16145,141.0,1,40
16146,171.0,1,35
16147,237.0,1,75
16148,84.0,1,124
16149,212.0,1,79
16150,114.0,1,42
16151,259.0,1,201
16152,112.0,1,6
16153,303.0,1,39
16154,308.0,1,43
16155,100.0,1,1229
16156,319.0,1,69
16157,250.0,1,6
16158,231.0,1,60
16159,123.0,1,6
16160,151.0,1,791
16161,112.0,1,31
16162,61.0,1,1237
16163,78.0,1,540
16164,270.0,1,7
16165,261.0,1,4
16166,169.0,1,4
16167,103.0,1,827
16168,260.0,1,1203
16169,102.0,1,68
16170,56.0,1,1215
16171,109.0,1,756
16172,170.0,1,589
16173,94.0,1,23
16174,327.0,1,60
16175,140.0,1,7
16176,73.0,1,565
16177,344.0,1,21
16178,56.0,1,28
16179,39.0,1,25
16180,159.0,1,549
16181,60.0,1,1269
16182,215.0,1,1155
16183,218.0,1,1174
16184,239.0,1,1147
16185,361.0,1,90
16186,81.0,1,589
16187,80.0,1,600
16188,43.0,1,7
16189,113.0,1,5
16190,140.0,1,58
16191,24.0,1,36
16192,9.0,1,29
16193,349.0,1,34
16194,486.0,1,2049
16195,271.0,1,78
16196,107.0,2,4455
16197,314.0,1,69
16198,247.0,1,36
16199,195.0,1,148
16200,99.0,2,4468
16201,73.0,1,36
16202,95.0,2,4492
16203,325.0,1,97
16204,103.0,1,19
16205,185.0,1,5
16206,462.0,1,2049
16207,472.0,1,2071
16208,328.0,1,5
16209,34.0,1,40
16210,182.0,1,14
16211,289.0,1,7
16212,477.0,1,2071
16213,473.0,1,2071
16214,108.0,1,7
16215,272.0,1,188
16216,99.0,1,64
16217,5.0,1,38
16218,244.0,1,29
16219,290.0,1,6
16220,246.0,1,68
16221,138.0,1,39
16222,274.0,1,4
16223,347.0,1,12
16224,308.0,1,6
16225,301.0,1,6
16226,141.0,1,28
16227,480.0,1,2049
16228,463.0,1,2071
16229,476.0,1,2071
16230,340.0,1,93
16231,194.0,1,14
16232,481.0,1,2049
16233,475.0,1,2049
16234,270.0,1,58
16235,474.0,1,2071
16236,464.0,1,2049
16237,80.0,1,34
16238,274.0,1,29
16239,75.0,1,69
16240,469.0,1,2071
16241,477.0,1,2049
16242,241.0,1,29
16243,583.0,1,783
16244,286.0,1,55
16245,33.0,1,36
16246,89.0,1,34
16247,259.0,1,29
16248,255.0,1,69
16249,170.0,1,36
16250,339.0,1,29
16251,118.0,2,4588
16252,483.0,1,2049
16253,580.0,1,783
16254,580.0,1,783
16255,465.0,1,2049
16256,475.0,1,2049
16257,464.0,1,2071
16258,458.0,1,2071
16259,452.0,1,2071
16260,589.0,1,783
16261,453.0,1,2049
16262,436.0,1,2049
16263,432.0,1,2049
16264,454.0,1,2049
16265,438.0,1,2071
16266,604.0,1,783
16267,452.0,1,2071
16268,532.0,1,783
16269,450.0,1,2049
16270,444.0,1,2049
16271,495.0,1,783
16272,431.0,1,2071
16273,446.0,1,2049
16274,100.0,2,4490
16275,105.0,2,4468
16276,427.0,1,2049
16277,432.0,1,2049
16278,429.0,1,2071
16279,77.0,1,29
16280,119.0,2,4490
16281,120.0,2,4447
16282,104.0,2,4540
16283,112.0,1,70
16284,353.0,1,120
16285,249.0,1,123
16286,498.0,1,783
16287,434.0,1,2071
16288,96.0,2,4484
16289,94.0,2,4442
16290,456.0,1,2071
16291,186.0,1,29
16292,95.0,2,4455
16293,454.0,1,2049
16294,343.0,1,89
16295,116.0,2,4540
16296,113.0,2,4442
16297,116.0,2,4518
16298,492.0,1,783
16299,493.0,1,783
16300,274.0,2,1323
16301,316.0,1,7
16302,96.0,1,69
16303,46.0,1,36
16304,190.0,1,29
16305,120.0,1,43
16306,44.0,1,1715
16307,165.0,1,29
16308,194.0,1,69
16309,296.0,1,6
16310,333.0,1,2457
16311,102.0,1,69
16312,194.0,1,34
16313,111.0,1,34
16314,268.0,1,34
16315,195.0,1,69
16316,22.0,1,69
16317,331.0,1,2443
16318,97.0,1,6
16319,24.0,1,43
16320,34.0,1,1775
16321,72.0,1,34
16322,339.0,1,29
16323,301.0,1,36
16324,359.0,1,84
16325,50.0,1,2365
16326,321.0,1,201
16327,195.0,1,84
16328,248.0,1,34
16329,7.0,1,69
16330,227.0,1,40
16331,32.0,1,43
16332,360.0,1,4
16333,139.0,1,7
16334,94.0,1,29
16335,149.0,1,5
16336,41.0,1,40
16337,291.0,1,36
16338,153.0,1,12
16339,303.0,2,1340
16340,300.0,2,1337
16341,274.0,2,1350
16342,258.0,2,1323
16343,257.0,2,1348
16344,206.0,1,133
16345,252.0,1,70
16346,93.0,1,70
16347,269.0,2,1391
16348,228.0,1,79
16349,224.0,2,1382
16350,18.0,1,124
16351,302.0,1,70
16352,237.0,1,124
16353,243.0,2,1358
16354,233.0,2,1372
16355,219.0,2,1323
16356,233.0,2,1383
16357,236.0,2,1337
16358,134.0,1,70
16359,276.0,1,79
16360,213.0,2,1344
16361,289.0,1,70
16362,131.0,1,70
16363,238.0,2,1407
16364,203.0,1,133
16365,333.0,1,79
16366,223.0,2,1372
16367,233.0,2,1323
16368,173.0,1,70
16369,328.0,1,133
16370,253.0,1,79
16371,235.0,2,1323
16372,232.0,2,1350
16373,29.0,1,39
16374,249.0,1,39
16375,73.0,1,6
16376,314.0,1,6
16377,76.0,1,6
16378,25.0,1,129
16379,106.0,1,79
16380,176.0,1,153
16381,248.0,1,70
16382,71.0,1,69
16383,290.0,1,36
16384,5.0,1,69
16385,236.0,1,79
16386,134.0,1,69
16387,180.0,1,36
16388,307.0,1,34
16389,291.0,1,84
16390,328.0,1,29
16391,51.0,1,48
16392,197.0,1,34
16393,1.0,1,23
16394,322.0,1,124
16395,146.0,1,30
16396,117.0,1,75
16397,166.0,1,89
16398,66.0,1,33
16399,121.0,1,27
16400,279.0,1,84
16401,359.0,1,70
16402,273.0,1,70
16403,99.0,1,129
16404,73.0,1,133
16405,492.0,1,783
16406,455.0,1,2071
16407,113.0,2,1358
16408,101.0,2,4490
16409,147.0,1,78
16410,223.0,1,60
16411,254.0,1,23
16412,238.0,1,23
16413,95.0,1,69
16414,243.0,1,104
16415,194.0,1,5
16416,361.0,1,70
16417,431.0,1,2049
16418,99.0,1,21
16419,108.0,2,4490
16420,234.0,1,70
16421,353.0,1,70
16422,449.0,1,2049
16423,115.0,1,60
16424,439.0,1,2071
16425,434.0,1,2049
16426,456.0,1,2049
16427,177.0,1,23
16428,101.0,2,4490
16429,213.0,1,94
16430,462.0,1,783
16431,188.0,1,33
16432,429.0,1,2049
16433,77.0,1,27
16434,184.0,1,27
16435,5.0,1,36
16436,264.0,1,89
16437,73.0,1,94
16438,301.0,1,79
16439,252.0,1,27
16440,108.0,2,4462
16441,105.0,2,4447
16442,356.0,1,79
16443,245.0,1,27
16444,276.0,1,23
16445,98.0,1,31
16446,94.0,1,34
16447,104.0,2,4468
16448,112.0,2,4490
16449,435.0,1,2071
16450,115.0,2,4482
16451,108.0,2,4514
16452,181.0,1,37
16453,97.0,2,4544
16454,119.0,2,4468
16455,228.0,1,7
16456,95.0,2,4533
16457,105.0,1,58
16458,152.0,1,58
16459,210.0,1,69
16460,101.0,2,4552
16461,95.0,2,4490
16462,202.0,1,110
16463,84.0,1,35
16464,323.0,1,23
16465,132.0,1,6
16466,233.0,1,12
16467,233.0,1,67
16468,404.0,1,2049
16469,408.0,1,2071
16470,35.0,2,1332
16471,44.0,2,1372
16472,33.0,2,1387
16473,59.0,2,1346
16474,31.0,2,1398
16475,197.0,1,60
16476,33.0,1,33
16477,65.0,1,25
16478,212.0,1,23
16479,294.0,1,27
16480,306.0,1,23
16481,5.0,1,119
16482,173.0,1,58
16483,328.0,1,39
16484,44.0,2,1382
16485,48.0,2,1323
16486,60.0,2,1354
16487,52.0,2,1372
16488,44.0,2,1323
16489,44.0,2,1323
16490,35.0,2,1383
16491,44.0,2,1332
16492,200.0,1,39
16493,58.0,2,1345
16494,48.0,2,1353
16495,91.0,2,1952
16496,132.0,1,35
16497,274.0,1,42
16498,229.0,1,37
16499,225.0,2,1350
16500,232.0,2,1332
16501,210.0,2,1372
16502,201.0,1,578
16503,363.0,1,70
16504,178.0,1,21
16505,417.0,1,2071
16506,153.0,1,25
16507,197.0,1,33
16508,21.0,1,27
16509,410.0,1,2071
16510,314.0,1,60
16511,93.0,1,31
16512,187.0,1,549
16513,210.0,1,540
16514,207.0,1,563
16515,190.0,1,540
16516,211.0,1,540
16517,26.0,1,124
16518,182.0,1,540
16519,267.0,1,124
16520,59.0,1,79
16521,255.0,1,79
16522,114.0,2,4462
16523,179.0,1,70
16524,405.0,1,2049
16525,401.0,1,2049
16526,326.0,1,182
16527,312.0,1,23
16528,100.0,2,4514
16529,140.0,1,89
16530,159.0,1,58
16531,310.0,1,48
16532,412.0,1,2071
16533,30.0,1,23
16534,287.0,1,25
16535,417.0,1,2071
16536,419.0,1,2049
16537,429.0,1,783
16538,118.0,2,4469
16539,8.0,1,84
16540,65.0,2,4468
16541,87.0,2,4504
16542,91.0,2,4490
16543,61.0,2,4533
16544,76.0,2,4468
16545,405.0,1,2071
16546,429.0,1,783
16547,403.0,1,2049
16548,421.0,1,2071
16549,36.0,1,27
16550,426.0,1,2071
16551,427.0,1,783
16552,418.0,1,2049
16553,417.0,1,2071
16554,425.0,1,2049
16555,408.0,1,2071
16556,414.0,1,2049
16557,398.0,1,2049
16558,452.0,1,783
16559,418.0,1,2049
16560,400.0,1,2049
16561,432.0,1,783
16562,336.0,1,84
16563,4.0,1,94
16564,214.0,1,84
16565,247.0,1,60
16566,335.0,1,33
16567,223.0,1,27
16568,79.0,1,21
16569,83.0,2,4490
16570,61.0,2,4464
16571,81.0,2,4518
16572,70.0,2,4484
16573,69.0,2,4490
16574,78.0,2,4490
16575,82.0,2,4456
16576,424.0,1,2071
16577,413.0,1,2071
16578,1118.0,1,3578
16579,1110.0,1,3578
16580,102.0,1,69
16581,114.0,1,40
16582,171.0,1,540
16583,173.0,1,562
16584,173.0,1,554
16585,160.0,1,599
16586,167.0,1,563
16587,73.0,1,1120
16588,65.0,1,1145
16589,66.0,1,15
16590,58.0,1,1183
16591,36.0,1,1189
16592,38.0,1,5
16593,171.0,1,5
16594,135.0,1,14
16595,322.0,1,40
16596,41.0,1,64
16597,283.0,1,64
16598,122.0,1,564
16599,149.0,1,556
16600,139.0,1,604
16601,103.0,1,23
16602,1122.0,1,3578
16603,407.0,1,783
16604,206.0,1,93
16605,1117.0,1,3578
16606,1098.0,1,3578
16607,70.0,2,5997
16608,313.0,1,7
16609,85.0,1,34
16610,210.0,1,36
16611,255.0,1,43
16612,1098.0,1,3578
16613,1121.0,1,3578
16614,420.0,1,783
16615,1108.0,1,3578
16616,81.0,2,5998
16617,80.0,2,5998
16618,62.0,2,5976
16619,178.0,1,69
16620,201.0,1,34
16621,128.0,1,89
16622,69.0,2,5971
16623,148.0,1,29
16624,83.0,2,5984
16625,361.0,1,29
16626,80.0,2,5971
16627,67.0,1,34
16628,170.0,1,36
16629,176.0,1,5
16630,29.0,1,36
16631,254.0,1,43
16632,317.0,1,34
16633,121.0,1,40
16634,200.0,1,22
16635,74.0,1,567
16636,44.0,1,93
16637,63.0,2,6011
16638,208.0,1,69
16639,240.0,1,36
16640,184.0,1,21
16641,1.0,1,60
16642,91.0,2,5962
16643,129.0,1,30
16644,108.0,1,55
16645,132.0,1,23
16646,70.0,2,6051
16647,69.0,2,5997
16648,17.0,1,21
16649,200.0,1,23
16650,1108.0,1,3578
16651,129.0,1,23
16652,70.0,2,6021
16653,176.0,1,75
16654,255.0,1,129
16655,306.0,1,21
16656,109.0,1,21
16657,176.0,1,70
16658,61.0,1,84
16659,300.0,1,27
16660,365.0,1,75
16661,35.0,1,21
16662,338.0,1,23
16663,87.0,2,5997
16664,73.0,2,6047
16665,288.0,1,60
16666,245.0,1,21
16667,1118.0,1,3578
16668,61.0,2,5997
16669,78.0,2,6006
16670,83.0,2,5997
16671,86.0,2,5976
16672,76.0,2,5997
16673,887.0,1,3578
16674,1096.0,1,3578
16675,161.0,1,23
16676,228.0,1,27
16677,15.0,1,34
16678,190.0,1,84
16679,1076.0,1,3578
16680,183.0,1,31
16681,296.0,1,35
16682,1078.0,1,3578
16683,64.0,1,23
16684,149.0,1,39
16685,147.0,1,60
16686,46.0,1,75
16687,0.0,1,75
16688,37.0,1,1183
16689,365.0,1,166
16690,137.0,1,540
16691,132.0,1,575
16692,145.0,1,604
16693,149.0,1,604
16694,140.0,1,540
16695,41.0,1,1184
16696,59.0,1,1120
16697,52.0,1,1183
16698,52.0,1,1120
16699,51.0,1,1179
16700,40.0,1,1155
16701,262.0,1,40
16702,39.0,1,1155
16703,53.0,1,1155
16704,220.0,1,5
16705,325.0,1,42
16706,57.0,1,40
16707,142.0,1,554
16708,135.0,1,561
16709,150.0,1,64
16710,148.0,1,629
16711,110.0,1,563
16712,120.0,1,618
16713,33.0,1,1174
16714,51.0,1,1158
16715,47.0,1,1155
16716,52.0,1,1147
16717,213.0,1,7
16718,55.0,1,13
16719,231.0,1,59
16720,115.0,1,599
16721,332.0,1,40
16722,97.0,1,166
16723,112.0,1,564
16724,39.0,1,1155
16725,124.0,1,70
16726,96.0,1,120
16727,1089.0,1,3578
16728,312.0,1,6
16729,66.0,1,68
16730,351.0,1,13
16731,267.0,1,4
16732,47.0,1,70
16733,80.0,1,30
16734,47.0,1,157
16735,237.0,1,120
16736,4.0,1,84
16737,58.0,1,60
16738,251.0,1,23
16739,130.0,1,79
16740,258.0,1,70
16741,317.0,1,25
16742,7.0,1,23
16743,86.0,1,21
16744,50.0,1,1155
16745,372.0,1,643
16746,387.0,1,618
16747,335.0,1,629
16748,58.0,1,84
16749,118.0,1,23
16750,167.0,1,21
16751,134.0,1,23
16752,244.0,1,75
16753,893.0,1,3578
16754,313.0,1,25
16755,159.0,1,23
16756,267.0,1,60
16757,195.0,1,70
16758,309.0,1,133
16759,309.0,1,70
16760,1076.0,1,3578
16761,243.0,1,1169
16762,231.0,1,1155
16763,83.0,1,575
16764,115.0,1,785
16765,106.0,1,776
16766,373.0,1,742
16767,390.0,1,827
16768,396.0,1,776
16769,103.0,1,742
16770,97.0,1,776
16771,340.0,1,751
16772,115.0,1,777
16773,327.0,1,124
16774,69.0,1,777
16775,342.0,1,771
16776,218.0,1,1120
16777,76.0,1,751
16778,342.0,1,778
16779,180.0,1,540
16780,74.0,1,40
16781,75.0,1,777
16782,154.0,1,575
16783,337.0,1,48
16784,301.0,1,165
16785,69.0,1,751
16786,188.0,1,39
16787,145.0,1,575
16788,337.0,1,69
16789,323.0,1,6
16790,151.0,1,554
16791,145.0,1,563
16792,332.0,1,777
16793,324.0,1,751
16794,23.0,1,55
16795,331.0,1,25
16796,209.0,1,1174
16797,178.0,1,1134
16798,243.0,1,1120
16799,199.0,1,1174
16800,375.0,1,1174
16801,360.0,1,1120
16802,334.0,1,777
16803,133.0,1,561
16804,260.0,1,40
16805,125.0,1,54
16806,78.0,1,49
16807,343.0,1,4
16808,345.0,1,5
16809,76.0,1,866
16810,194.0,1,1164
16811,45.0,1,578
16812,192.0,1,1155
16813,163.0,1,40
16814,163.0,1,23
16815,318.0,1,182
16816,347.0,1,110
16817,249.0,1,49
16818,42.0,1,563
16819,32.0,1,608
16820,379.0,1,2419
16821,395.0,1,2419
16822,350.0,1,2428
16823,188.0,1,34
16824,207.0,1,1164
16825,88.0,1,786
16826,278.0,1,901
16827,282.0,1,23
16828,82.0,1,25
16829,311.0,1,27
16830,56.0,1,40
16831,81.0,1,60
16832,5.0,1,27
16833,170.0,1,21
16834,71.0,1,21
16835,203.0,1,14
16836,339.0,1,43
16837,317.0,1,5
16838,347.0,1,60
16839,65.0,1,30
16840,321.0,1,2419
16841,243.0,1,49
16842,315.0,1,60
16843,214.0,1,23
16844,203.0,1,27
16845,224.0,1,90
16846,87.0,1,751
16847,56.0,1,791
16848,224.0,1,23
16849,92.0,1,27
16850,82.0,1,40
16851,307.0,1,73
16852,295.0,1,40
16853,139.0,1,575
16854,128.0,1,19
16855,57.0,1,750
16856,87.0,1,23
16857,124.0,1,578
16858,320.0,1,40
16859,192.0,1,75
16860,291.0,1,777
16861,38.0,1,615
16862,39.0,1,540
16863,38.0,1,549
16864,41.0,1,565
16865,240.0,1,2447
16866,235.0,1,2419
16867,206.0,1,2398
16868,174.0,1,2443
16869,121.0,1,2419
16870,97.0,1,2462
16871,77.0,1,2419
16872,36.0,1,2384
16873,42.0,1,2393
16874,396.0,1,1250
16875,323.0,1,1288
16876,323.0,1,1269
16877,215.0,1,1215
16878,201.0,1,1229
16879,178.0,1,1284
16880,170.0,1,1314
16881,292.0,1,2393
16882,43.0,1,777
16883,291.0,1,791
16884,281.0,1,778
16885,288.0,1,756
16886,122.0,1,604
16887,83.0,1,40
16888,268.0,1,39
16889,42.0,1,23
16890,95.0,1,72
16891,138.0,1,561
16892,137.0,1,598
16893,118.0,1,649
16894,120.0,1,35
16895,102.0,1,549
16896,44.0,1,811
16897,93.0,1,540
16898,248.0,1,750
16899,46.0,1,751
16900,50.0,1,777
16901,255.0,1,777
16902,284.0,1,2433
16903,182.0,1,1174
16904,306.0,1,39
16905,338.0,1,156
16906,224.0,1,21
16907,99.0,1,540
16908,96.0,1,578
16909,245.0,1,786
16910,110.0,1,549
16911,349.0,1,575
16912,22.0,1,25
16913,40.0,1,60
16914,170.0,1,5
16915,291.0,1,40
16916,105.0,1,40
16917,37.0,1,40
16918,1075.0,1,3578
16919,63.0,2,5998
16920,89.0,2,6016
16921,82.0,2,5997
16922,162.0,1,7
