customer_key,Total_Revenue,Total_Orders,Average_Order_Value,Customer_Lifetime_Value
14954,60,1,60.0,60.0
14955,27,1,27.0,27.0
14956,4644,2,2322.0,4644.0
14957,25,1,25.0,25.0
14958,89,1,89.0,89.0
14959,1903,2,951.5,1903.0
14960,27,1,27.0,27.0
14961,1957,2,978.5,1957.0
14962,1938,2,969.0,1938.0
14963,5819,2,2909.5,5819.0
14964,25,1,25.0,25.0
14965,4650,2,2325.0,4650.0
14966,32,1,32.0,32.0
14967,27,1,27.0,27.0
14968,30,1,30.0,30.0
14969,25,1,25.0,25.0
14970,4650,2,2325.0,4650.0
14971,4604,2,2302.0,4604.0
14972,2749,2,1374.5,2749.0
14973,5781,2,2890.5,5781.0
14974,5793,2,2896.5,5793.0
14975,5819,2,2909.5,5819.0
14976,5807,2,2903.5,5807.0
14977,5759,2,2879.5,5759.0
14978,4625,2,2312.5,4625.0
14979,5813,2,2906.5,5813.0
14980,5784,2,2892.0,5784.0
14981,5819,2,2909.5,5819.0
14982,3018,2,1509.0,3018.0
14983,5819,2,2909.5,5819.0
14984,30,1,30.0,30.0
14985,4625,2,2312.5,4625.0
14986,4659,2,2329.5,4659.0
14987,4625,2,2312.5,4625.0
14988,4640,2,2320.0,4640.0
14989,65,1,65.0,65.0
14990,2745,2,1372.5,2745.0
14991,5847,2,2923.5,5847.0
14992,2846,2,1423.0,2846.0
14993,2722,2,1361.0,2722.0
14994,4648,2,2324.0,4648.0
14995,4626,2,2313.0,4626.0
14996,2443,1,2443.0,2443.0
14997,4599,2,2299.5,4599.0
14998,4624,2,2312.0,4624.0
14999,4650,2,2325.0,4650.0
15000,2182,1,2182.0,2182.0
15001,32,1,32.0,32.0
15002,4673,2,2336.5,4673.0
15003,4699,2,2349.5,4699.0
15004,4648,2,2324.0,4648.0
15005,4699,2,2349.5,4699.0
15006,4624,2,2312.0,4624.0
15007,25,1,25.0,25.0
15008,25,1,25.0,25.0
15009,49,1,49.0,49.0
15010,40,1,40.0,40.0
15011,25,1,25.0,25.0
15012,5768,2,2884.0,5768.0
15013,5794,2,2897.0,5794.0
15014,2443,1,2443.0,2443.0
15015,4714,2,2357.0,4714.0
15016,4615,2,2307.5,4615.0
15017,4683,2,2341.5,4683.0
15018,89,1,89.0,89.0
15019,5869,2,2934.5,5869.0
15020,1957,2,978.5,1957.0
15021,1932,2,966.0,1932.0
15022,1917,2,958.5,1917.0
15023,1938,2,969.0,1938.0
15024,1917,2,958.5,1917.0
15025,1952,2,976.0,1952.0
15026,1917,2,958.5,1917.0
15027,5,1,5.0,5.0
15028,1938,2,969.0,1938.0
15029,1938,2,969.0,1938.0
15030,1930,2,965.0,1930.0
15031,21,1,21.0,21.0
15032,23,1,23.0,23.0
15033,7,1,7.0,7.0
15034,1903,2,951.5,1903.0
15035,21,1,21.0,21.0
15036,89,1,89.0,89.0
15037,89,1,89.0,89.0
15038,39,1,39.0,39.0
15039,2503,1,2503.0,2503.0
15040,27,1,27.0,27.0
15041,3018,2,1509.0,3018.0
15042,5861,2,2930.5,5861.0
15043,5759,2,2879.5,5759.0
15044,191,1,191.0,191.0
15045,87,1,87.0,87.0
15046,27,1,27.0,27.0
15047,291,1,291.0,291.0
15048,65,1,65.0,65.0
15049,191,1,191.0,191.0
15050,2182,1,2182.0,2182.0
15051,4625,2,2312.5,4625.0
15052,5,1,5.0,5.0
15053,25,1,25.0,25.0
15054,27,1,27.0,27.0
15055,25,1,25.0,25.0
15056,5784,2,2892.0,5784.0
15057,5838,2,2919.0,5838.0
15058,5927,2,2963.5,5927.0
15059,5838,2,2919.0,5838.0
15060,119,1,119.0,119.0
15061,5794,2,2897.0,5794.0
15062,5838,2,2919.0,5838.0
15063,49,1,49.0,49.0
15064,30,1,30.0,30.0
15065,49,1,49.0,49.0
15066,49,1,49.0,49.0
15067,5832,2,2916.0,5832.0
15068,65,1,65.0,65.0
15069,25,1,25.0,25.0
15070,51,1,51.0,51.0
15071,5768,2,2884.0,5768.0
15072,89,1,89.0,89.0
15073,25,1,25.0,25.0
15074,60,1,60.0,60.0
15075,7,1,7.0,7.0
15076,5768,2,2884.0,5768.0
15077,77,1,77.0,77.0
15078,7,1,7.0,7.0
15079,65,1,65.0,65.0
15080,65,1,65.0,65.0
15081,25,1,25.0,25.0
15082,65,1,65.0,65.0
15083,5768,2,2884.0,5768.0
15084,5794,2,2897.0,5794.0
15085,5768,2,2884.0,5768.0
15086,64,1,64.0,64.0
15087,150,1,150.0,150.0
15088,65,1,65.0,65.0
15089,49,1,49.0,49.0
15090,5798,2,2899.0,5798.0
15091,5819,2,2909.5,5819.0
15092,5828,2,2914.0,5828.0
15093,65,1,65.0,65.0
15094,4658,2,2329.0,4658.0
15095,4648,2,2324.0,4648.0
15096,15,1,15.0,15.0
15097,5843,2,2921.5,5843.0
15098,5773,2,2886.5,5773.0
15099,5793,2,2896.5,5793.0
15100,40,1,40.0,40.0
15101,7,1,7.0,7.0
15102,25,1,25.0,25.0
15103,147,1,147.0,147.0
15104,32,1,32.0,32.0
15105,115,1,115.0,115.0
15106,40,1,40.0,40.0
15107,5768,2,2884.0,5768.0
15108,5800,2,2900.0,5800.0
15109,32,1,32.0,32.0
15110,65,1,65.0,65.0
15111,5759,2,2879.5,5759.0
15112,5794,2,2897.0,5794.0
15113,5794,2,2897.0,5794.0
15114,2731,2,1365.5,2731.0
15115,5853,2,2926.5,5853.0
15116,3052,2,1526.0,3052.0
15117,5794,2,2897.0,5794.0
15118,32,1,32.0,32.0
15119,35,1,35.0,35.0
15120,65,1,65.0,65.0
15121,3335,2,1667.5,3335.0
15122,3300,2,1650.0,3300.0
15123,65,1,65.0,65.0
15124,65,1,65.0,65.0
15125,65,1,65.0,65.0
15126,30,1,30.0,30.0
15127,29,1,29.0,29.0
15128,2049,1,2049.0,2049.0
15129,69,1,69.0,69.0
15130,21,1,21.0,21.0
15131,21,1,21.0,21.0
15132,1952,2,976.0,1952.0
15133,40,1,40.0,40.0
15134,1938,2,969.0,1938.0
15135,1926,2,963.0,1926.0
15136,1967,2,983.5,1967.0
15137,40,1,40.0,40.0
15138,70,1,70.0,70.0
15139,1957,2,978.5,1957.0
15140,34,1,34.0,34.0
15141,1917,2,958.5,1917.0
15142,79,1,79.0,79.0
15143,1952,2,976.0,1952.0
15144,124,1,124.0,124.0
15145,27,1,27.0,27.0
15146,79,1,79.0,79.0
15147,70,1,70.0,70.0
15148,79,1,79.0,79.0
15149,1917,2,958.5,1917.0
15150,79,1,79.0,79.0
15151,1992,2,996.0,1992.0
15152,70,1,70.0,70.0
15153,1938,2,969.0,1938.0
15154,1957,2,978.5,1957.0
15155,1938,2,969.0,1938.0
15156,129,1,129.0,129.0
15157,79,1,79.0,79.0
15158,70,1,70.0,70.0
15159,94,1,94.0,94.0
15160,70,1,70.0,70.0
15161,1938,2,969.0,1938.0
15162,1903,2,951.5,1903.0
15163,1903,2,951.5,1903.0
15164,124,1,124.0,124.0
15165,70,1,70.0,70.0
15166,1957,2,978.5,1957.0
15167,129,1,129.0,129.0
15168,1903,2,951.5,1903.0
15169,31,1,31.0,31.0
15170,36,1,36.0,36.0
15171,29,1,29.0,29.0
15172,27,1,27.0,27.0
15173,27,1,27.0,27.0
15174,5,1,5.0,5.0
15175,2071,1,2071.0,2071.0
15176,89,1,89.0,89.0
15177,5,1,5.0,5.0
15178,29,1,29.0,29.0
15179,102,1,102.0,102.0
15180,39,1,39.0,39.0
15181,5,1,5.0,5.0
15182,32,1,32.0,32.0
15183,6,1,6.0,6.0
15184,2071,1,2071.0,2071.0
15185,36,1,36.0,36.0
15186,68,1,68.0,68.0
15187,39,1,39.0,39.0
15188,1932,2,966.0,1932.0
15189,1938,2,969.0,1938.0
15190,1926,2,963.0,1926.0
15191,1932,2,966.0,1932.0
15192,1938,2,969.0,1938.0
15193,1903,2,951.5,1903.0
15194,35,1,35.0,35.0
15195,67,1,67.0,67.0
15196,27,1,27.0,27.0
15197,30,1,30.0,30.0
15198,65,1,65.0,65.0
15199,27,1,27.0,27.0
15200,25,1,25.0,25.0
15201,2757,2,1378.5,2757.0
15202,4498,2,2249.0,4498.0
15203,2749,2,1374.5,2749.0
15204,189,1,189.0,189.0
15205,1967,2,983.5,1967.0
15206,2451,1,2451.0,2451.0
15207,2478,1,2478.0,2478.0
15208,2443,1,2443.0,2443.0
15209,49,1,49.0,49.0
15210,2384,1,2384.0,2384.0
15211,554,1,554.0,554.0
15212,565,1,565.0,565.0
15213,23,1,23.0,23.0
15214,63,1,63.0,63.0
15215,554,1,554.0,554.0
15216,14,1,14.0,14.0
15217,93,1,93.0,93.0
15218,39,1,39.0,39.0
15219,6,1,6.0,6.0
15220,570,1,570.0,570.0
15221,540,1,540.0,540.0
15222,2419,1,2419.0,2419.0
15223,561,1,561.0,561.0
15224,2407,1,2407.0,2407.0
15225,777,1,777.0,777.0
15226,742,1,742.0,742.0
15227,5,1,5.0,5.0
15228,1710,1,1710.0,1710.0
15229,1701,1,1701.0,1701.0
15230,2419,1,2419.0,2419.0
15231,2398,1,2398.0,2398.0
15232,1765,1,1765.0,1765.0
15233,5,1,5.0,5.0
15234,49,1,49.0,49.0
15235,3293,2,1646.5,3293.0
15236,2182,1,2182.0,2182.0
15237,60,1,60.0,60.0
15238,27,1,27.0,27.0
15239,3299,2,1649.5,3299.0
15240,52,1,52.0,52.0
15241,30,1,30.0,30.0
15242,3320,2,1660.0,3320.0
15243,68,1,68.0,68.0
15244,27,1,27.0,27.0
15245,49,1,49.0,49.0
15246,4490,2,2245.0,4490.0
15247,27,1,27.0,27.0
15248,4468,2,2234.0,4468.0
15249,69,1,69.0,69.0
15250,2071,1,2071.0,2071.0
15251,156,1,156.0,156.0
15252,69,1,69.0,69.0
15253,3300,2,1650.0,3300.0
15254,34,1,34.0,34.0
15255,34,1,34.0,34.0
15256,36,1,36.0,36.0
15257,93,1,93.0,93.0
15258,83,1,83.0,83.0
15259,36,1,36.0,36.0
15260,69,1,69.0,69.0
15261,93,1,93.0,93.0
15262,195,1,195.0,195.0
15263,69,1,69.0,69.0
15264,29,1,29.0,29.0
15265,31,1,31.0,31.0
15266,36,1,36.0,36.0
15267,93,1,93.0,93.0
15268,21,1,21.0,21.0
15269,60,1,60.0,60.0
15270,14,1,14.0,14.0
15271,5,1,5.0,5.0
15272,23,1,23.0,23.0
15273,60,1,60.0,60.0
15274,60,1,60.0,60.0
15275,21,1,21.0,21.0
15276,27,1,27.0,27.0
15277,3362,2,1681.0,3362.0
15278,3321,2,1660.5,3321.0
15279,30,1,30.0,30.0
15280,2182,1,2182.0,2182.0
15281,3299,2,1649.5,3299.0
15282,3335,2,1667.5,3335.0
15283,124,1,124.0,124.0
15284,3371,2,1685.5,3371.0
15285,27,1,27.0,27.0
15286,3309,2,1654.5,3309.0
15287,3308,2,1654.0,3308.0
15288,35,1,35.0,35.0
15289,27,1,27.0,27.0
15290,30,1,30.0,30.0
15291,3295,2,1647.5,3295.0
15292,35,1,35.0,35.0
15293,4456,2,2228.0,4456.0
15294,4455,2,2227.5,4455.0
15295,2443,1,2443.0,2443.0
15296,3299,2,1649.5,3299.0
15297,3355,2,1677.5,3355.0
15298,3287,2,1643.5,3287.0
15299,3340,2,1670.0,3340.0
15300,3397,2,1698.5,3397.0
15301,3299,2,1649.5,3299.0
15302,4484,2,2242.0,4484.0
15303,3357,2,1678.5,3357.0
15304,3321,2,1660.5,3321.0
15305,3264,2,1632.0,3264.0
15306,3273,2,1636.5,3273.0
15307,2800,2,1400.0,2800.0
15308,2848,2,1424.0,2848.0
15309,2867,2,1433.5,2867.0
15310,2800,2,1400.0,2800.0
15311,2182,1,2182.0,2182.0
15312,2822,2,1411.0,2822.0
15313,2881,2,1440.5,2881.0
15314,4487,2,2243.5,4487.0
15315,89,1,89.0,89.0
15316,2825,2,1412.5,2825.0
15317,1000,1,1000.0,1000.0
15318,2862,2,1431.0,2862.0
15319,14,1,14.0,14.0
15320,4456,2,2228.0,4456.0
15321,4464,2,2232.0,4464.0
15322,1554,2,777.0,1554.0
15323,2912,2,1456.0,2912.0
15324,27,1,27.0,27.0
15325,4464,2,2232.0,4464.0
15326,4478,2,2239.0,4478.0
15327,4442,2,2221.0,4442.0
15328,4433,2,2216.5,4433.0
15329,4518,2,2259.0,4518.0
15330,2860,2,1430.0,2860.0
15331,2821,2,1410.5,2821.0
15332,2800,2,1400.0,2800.0
15333,49,1,49.0,49.0
15334,32,1,32.0,32.0
15335,27,1,27.0,27.0
15336,89,1,89.0,89.0
15337,27,1,27.0,27.0
15338,30,1,30.0,30.0
15339,4468,2,2234.0,4468.0
15340,4455,2,2227.5,4455.0
15341,65,1,65.0,65.0
15342,25,1,25.0,25.0
15343,4489,2,2244.5,4489.0
15344,2800,2,1400.0,2800.0
15345,2791,2,1395.5,2791.0
15346,49,1,49.0,49.0
15347,65,1,65.0,65.0
15348,25,1,25.0,25.0
15349,90,1,90.0,90.0
15350,27,1,27.0,27.0
15351,5,1,5.0,5.0
15352,2800,2,1400.0,2800.0
15353,1764,1,1764.0,1764.0
15354,1774,1,1774.0,1774.0
15355,1751,1,1751.0,1751.0
15356,63,1,63.0,63.0
15357,575,1,575.0,575.0
15358,777,1,777.0,777.0
15359,23,1,23.0,23.0
15360,600,1,600.0,600.0
15361,540,1,540.0,540.0
15362,54,1,54.0,54.0
15363,2420,1,2420.0,2420.0
15364,1745,1,1745.0,1745.0
15365,39,1,39.0,39.0
15366,63,1,63.0,63.0
15367,49,1,49.0,49.0
15368,78,1,78.0,78.0
15369,54,1,54.0,54.0
15370,54,1,54.0,54.0
15371,23,1,23.0,23.0
15372,34,1,34.0,34.0
15373,549,1,549.0,549.0
15374,1565,2,782.5,1565.0
15375,124,1,124.0,124.0
15376,1971,2,985.5,1971.0
15377,122,1,122.0,122.0
15378,40,1,40.0,40.0
15379,60,1,60.0,60.0
15380,1784,1,1784.0,1784.0
15381,34,1,34.0,34.0
15382,2521,1,2521.0,2521.0
15383,2443,1,2443.0,2443.0
15384,34,1,34.0,34.0
15385,34,1,34.0,34.0
15386,23,1,23.0,23.0
15387,1775,1,1775.0,1775.0
15388,5,1,5.0,5.0
15389,2355,1,2355.0,2355.0
15390,36,1,36.0,36.0
15391,1726,1,1726.0,1726.0
15392,69,1,69.0,69.0
15393,60,1,60.0,60.0
15394,21,1,21.0,21.0
15395,34,1,34.0,34.0
15396,25,1,25.0,25.0
15397,119,1,119.0,119.0
15398,40,1,40.0,40.0
15399,1759,1,1759.0,1759.0
15400,2544,1,2544.0,2544.0
15401,133,1,133.0,133.0
15402,39,1,39.0,39.0
15403,29,1,29.0,29.0
15404,42,1,42.0,42.0
15405,1775,1,1775.0,1775.0
15406,36,1,36.0,36.0
15407,2334,1,2334.0,2334.0
15408,126,1,126.0,126.0
15409,39,1,39.0,39.0
15410,68,1,68.0,68.0
15411,29,1,29.0,29.0
15412,59,1,59.0,59.0
15413,56,1,56.0,56.0
15414,58,1,58.0,58.0
15415,58,1,58.0,58.0
15416,69,1,69.0,69.0
15417,89,1,89.0,89.0
15418,6,1,6.0,6.0
15419,36,1,36.0,36.0
15420,34,1,34.0,34.0
15421,2443,1,2443.0,2443.0
15422,60,1,60.0,60.0
15423,1981,2,990.5,1981.0
15424,2002,2,1001.0,2002.0
15425,79,1,79.0,79.0
15426,70,1,70.0,70.0
15427,70,1,70.0,70.0
15428,124,1,124.0,124.0
15429,70,1,70.0,70.0
15430,1938,2,969.0,1938.0
15431,70,1,70.0,70.0
15432,23,1,23.0,23.0
15433,124,1,124.0,124.0
15434,1903,2,951.5,1903.0
15435,70,1,70.0,70.0
15436,1957,2,978.5,1957.0
15437,1957,2,978.5,1957.0
15438,1953,2,976.5,1953.0
15439,1938,2,969.0,1938.0
15440,1938,2,969.0,1938.0
15441,1957,2,978.5,1957.0
15442,79,1,79.0,79.0
15443,1919,2,959.5,1919.0
15444,1938,2,969.0,1938.0
15445,1938,2,969.0,1938.0
15446,1938,2,969.0,1938.0
15447,79,1,79.0,79.0
15448,1938,2,969.0,1938.0
15449,21,1,21.0,21.0
15450,5,1,5.0,5.0
15451,30,1,30.0,30.0
15452,27,1,27.0,27.0
15453,60,1,60.0,60.0
15454,54,1,54.0,54.0
15455,27,1,27.0,27.0
15456,30,1,30.0,30.0
15457,40,1,40.0,40.0
15458,89,1,89.0,89.0
15459,32,1,32.0,32.0
15460,65,1,65.0,65.0
15461,25,1,25.0,25.0
15462,59,1,59.0,59.0
15463,27,1,27.0,27.0
15464,27,1,27.0,27.0
15465,60,1,60.0,60.0
15466,27,1,27.0,27.0
15467,25,1,25.0,25.0
15468,32,1,32.0,32.0
15469,27,1,27.0,27.0
15470,65,1,65.0,65.0
15471,35,1,35.0,35.0
15472,25,1,25.0,25.0
15473,115,1,115.0,115.0
15474,89,1,89.0,89.0
15475,14,1,14.0,14.0
15476,30,1,30.0,30.0
15477,30,1,30.0,30.0
15478,49,1,49.0,49.0
15479,49,1,49.0,49.0
15480,32,1,32.0,32.0
15481,23,1,23.0,23.0
15482,2071,1,2071.0,2071.0
15483,1000,1,1000.0,1000.0
15484,25,1,25.0,25.0
15485,2813,2,1406.5,2813.0
15486,2813,2,1406.5,2813.0
15487,2800,2,1400.0,2800.0
15488,4456,2,2228.0,4456.0
15489,5,1,5.0,5.0
15490,25,1,25.0,25.0
15491,4468,2,2234.0,4468.0
15492,4469,2,2234.5,4469.0
15493,30,1,30.0,30.0
15494,65,1,65.0,65.0
15495,27,1,27.0,27.0
15496,59,1,59.0,59.0
15497,1000,1,1000.0,1000.0
15498,65,1,65.0,65.0
15499,89,1,89.0,89.0
15500,2848,2,1424.0,2848.0
15501,25,1,25.0,25.0
15502,99,1,99.0,99.0
15503,27,1,27.0,27.0
15504,1000,1,1000.0,1000.0
15505,1000,1,1000.0,1000.0
15506,60,1,60.0,60.0
15507,65,1,65.0,65.0
15508,27,1,27.0,27.0
15509,49,1,49.0,49.0
15510,2800,2,1400.0,2800.0
15511,2813,2,1406.5,2813.0
15512,4464,2,2232.0,4464.0
15513,1000,1,1000.0,1000.0
15514,2848,2,1424.0,2848.0
15515,30,1,30.0,30.0
15516,89,1,89.0,89.0
15517,32,1,32.0,32.0
15518,25,1,25.0,25.0
15519,32,1,32.0,32.0
15520,30,1,30.0,30.0
15521,2827,2,1413.5,2827.0
15522,2821,2,1410.5,2821.0
15523,25,1,25.0,25.0
15524,49,1,49.0,49.0
15525,27,1,27.0,27.0
15526,49,1,49.0,49.0
15527,38,1,38.0,38.0
15528,29,1,29.0,29.0
15529,129,1,129.0,129.0
15530,1549,2,774.5,1549.0
15531,4468,2,2234.0,4468.0
15532,27,1,27.0,27.0
15533,4469,2,2234.5,4469.0
15534,1629,2,814.5,1629.0
15535,4490,2,2245.0,4490.0
15536,65,1,65.0,65.0
15537,4514,2,2257.0,4514.0
15538,4468,2,2234.0,4468.0
15539,4464,2,2232.0,4464.0
15540,4469,2,2234.5,4469.0
15541,4468,2,2234.0,4468.0
15542,25,1,25.0,25.0
15543,27,1,27.0,27.0
15544,14,1,14.0,14.0
15545,21,1,21.0,21.0
15546,2822,2,1411.0,2822.0
15547,2847,2,1423.5,2847.0
15548,1408,2,704.0,1408.0
15549,1323,2,661.5,1323.0
15550,1361,2,680.5,1361.0
15551,94,1,94.0,94.0
15552,29,1,29.0,29.0
15553,48,1,48.0,48.0
15554,69,1,69.0,69.0
15555,69,1,69.0,69.0
15556,27,1,27.0,27.0
15557,36,1,36.0,36.0
15558,44,1,44.0,44.0
15559,6,1,6.0,6.0
15560,39,1,39.0,39.0
15561,1396,2,698.0,1396.0
15562,1337,2,668.5,1337.0
15563,1925,2,962.5,1925.0
15564,1957,2,978.5,1957.0
15565,49,1,49.0,49.0
15566,23,1,23.0,23.0
15567,2016,2,1008.0,2016.0
15568,1957,2,978.5,1957.0
15569,1957,2,978.5,1957.0
15570,1938,2,969.0,1938.0
15571,1957,2,978.5,1957.0
15572,1938,2,969.0,1938.0
15573,1000,1,1000.0,1000.0
15574,69,1,69.0,69.0
15575,29,1,29.0,29.0
15576,2890,2,1445.0,2890.0
15577,29,1,29.0,29.0
15578,69,1,69.0,69.0
15579,58,1,58.0,58.0
15580,2840,2,1420.0,2840.0
15581,69,1,69.0,69.0
15582,2822,2,1411.0,2822.0
15583,1000,1,1000.0,1000.0
15584,36,1,36.0,36.0
15585,34,1,34.0,34.0
15586,1903,2,951.5,1903.0
15587,29,1,29.0,29.0
15588,1920,2,960.0,1920.0
15589,1938,2,969.0,1938.0
15590,1966,2,983.0,1966.0
15591,70,1,70.0,70.0
15592,1957,2,978.5,1957.0
15593,79,1,79.0,79.0
15594,27,1,27.0,27.0
15595,30,1,30.0,30.0
15596,25,1,25.0,25.0
15597,36,1,36.0,36.0
15598,69,1,69.0,69.0
15599,34,1,34.0,34.0
15600,29,1,29.0,29.0
15601,2800,2,1400.0,2800.0
15602,2862,2,1431.0,2862.0
15603,4468,2,2234.0,4468.0
15604,4487,2,2243.5,4487.0
15605,4442,2,2221.0,4442.0
15606,27,1,27.0,27.0
15607,2890,2,1445.0,2890.0
15608,2813,2,1406.5,2813.0
15609,2881,2,1440.5,2881.0
15610,4509,2,2254.5,4509.0
15611,4509,2,2254.5,4509.0
15612,4490,2,2245.0,4490.0
15613,58,1,58.0,58.0
15614,139,1,139.0,139.0
15615,2791,2,1395.5,2791.0
15616,1000,1,1000.0,1000.0
15617,2800,2,1400.0,2800.0
15618,2881,2,1440.5,2881.0
15619,2826,2,1413.0,2826.0
15620,2972,2,1486.0,2972.0
15621,699,1,699.0,699.0
15622,29,1,29.0,29.0
15623,2820,2,1410.0,2820.0
15624,2841,2,1420.5,2841.0
15625,2826,2,1413.0,2826.0
15626,2827,2,1413.5,2827.0
15627,2891,2,1445.5,2891.0
15628,2791,2,1395.5,2791.0
15629,36,1,36.0,36.0
15630,699,1,699.0,699.0
15631,699,1,699.0,699.0
15632,2813,2,1406.5,2813.0
15633,2848,2,1424.0,2848.0
15634,2883,2,1441.5,2883.0
15635,2896,2,1448.0,2896.0
15636,2840,2,1420.0,2840.0
15637,36,1,36.0,36.0
15638,58,1,58.0,58.0
15639,4518,2,2259.0,4518.0
15640,49,1,49.0,49.0
15641,1288,2,644.0,1288.0
15642,4464,2,2232.0,4464.0
15643,4490,2,2245.0,4490.0
15644,699,1,699.0,699.0
15645,2805,2,1402.5,2805.0
15646,2800,2,1400.0,2800.0
15647,2972,2,1486.0,2972.0
15648,2890,2,1445.0,2890.0
15649,27,1,27.0,27.0
15650,4433,2,2216.5,4433.0
15651,4455,2,2227.5,4455.0
15652,1957,2,978.5,1957.0
15653,1938,2,969.0,1938.0
15654,1938,2,969.0,1938.0
15655,1346,2,673.0,1346.0
15656,1323,2,661.5,1323.0
15657,1346,2,673.0,1346.0
15658,1358,2,679.0,1358.0
15659,1391,2,695.5,1391.0
15660,70,1,70.0,70.0
15661,1957,2,978.5,1957.0
15662,1912,2,956.0,1912.0
15663,1938,2,969.0,1938.0
15664,1976,2,988.0,1976.0
15665,124,1,124.0,124.0
15666,79,1,79.0,79.0
15667,1337,2,668.5,1337.0
15668,1391,2,695.5,1391.0
15669,120,1,120.0,120.0
15670,124,1,124.0,124.0
15671,70,1,70.0,70.0
15672,70,1,70.0,70.0
15673,124,1,124.0,124.0
15674,1505,2,752.5,1505.0
15675,69,1,69.0,69.0
15676,69,1,69.0,69.0
15677,2805,2,1402.5,2805.0
15678,30,1,30.0,30.0
15679,5,1,5.0,5.0
15680,30,1,30.0,30.0
15681,32,1,32.0,32.0
15682,2813,2,1406.5,2813.0
15683,64,1,64.0,64.0
15684,1270,2,635.0,1270.0
15685,4468,2,2234.0,4468.0
15686,25,1,25.0,25.0
15687,40,1,40.0,40.0
15688,25,1,25.0,25.0
15689,65,1,65.0,65.0
15690,97,1,97.0,97.0
15691,133,1,133.0,133.0
15692,29,1,29.0,29.0
15693,1266,2,633.0,1266.0
15694,7,1,7.0,7.0
15695,4456,2,2228.0,4456.0
15696,4524,2,2262.0,4524.0
15697,69,1,69.0,69.0
15698,29,1,29.0,29.0
15699,4442,2,2221.0,4442.0
15700,64,1,64.0,64.0
15701,7,1,7.0,7.0
15702,40,1,40.0,40.0
15703,69,1,69.0,69.0
15704,4468,2,2234.0,4468.0
15705,34,1,34.0,34.0
15706,4455,2,2227.5,4455.0
15707,7,1,7.0,7.0
15708,34,1,34.0,34.0
15709,4504,2,2252.0,4504.0
15710,69,1,69.0,69.0
15711,2071,1,2071.0,2071.0
15712,2049,1,2049.0,2049.0
15713,43,1,43.0,43.0
15714,58,1,58.0,58.0
15715,36,1,36.0,36.0
15716,69,1,69.0,69.0
15717,69,1,69.0,69.0
15718,2071,1,2071.0,2071.0
15719,4478,2,2239.0,4478.0
15720,128,1,128.0,128.0
15721,69,1,69.0,69.0
15722,58,1,58.0,58.0
15723,34,1,34.0,34.0
15724,4467,2,2233.5,4467.0
15725,2049,1,2049.0,2049.0
15726,2049,1,2049.0,2049.0
15727,2071,1,2071.0,2071.0
15728,4482,2,2241.0,4482.0
15729,4455,2,2227.5,4455.0
15730,4442,2,2221.0,4442.0
15731,5,1,5.0,5.0
15732,2049,1,2049.0,2049.0
15733,89,1,89.0,89.0
15734,93,1,93.0,93.0
15735,2049,1,2049.0,2049.0
15736,2071,1,2071.0,2071.0
15737,25,1,25.0,25.0
15738,69,1,69.0,69.0
15739,34,1,34.0,34.0
15740,62,1,62.0,62.0
15741,1938,2,969.0,1938.0
15742,70,1,70.0,70.0
15743,70,1,70.0,70.0
15744,1372,2,686.0,1372.0
15745,1938,2,969.0,1938.0
15746,1932,2,966.0,1932.0
15747,2001,2,1000.5,2001.0
15748,1938,2,969.0,1938.0
15749,1358,2,679.0,1358.0
15750,1323,2,661.5,1323.0
15751,1938,2,969.0,1938.0
15752,1903,2,951.5,1903.0
15753,1917,2,958.5,1917.0
15754,1957,2,978.5,1957.0
15755,1938,2,969.0,1938.0
15756,124,1,124.0,124.0
15757,79,1,79.0,79.0
15758,1344,2,672.0,1344.0
15759,1323,2,661.5,1323.0
15760,124,1,124.0,124.0
15761,1323,2,661.5,1323.0
15762,1938,2,969.0,1938.0
15763,134,1,134.0,134.0
15764,1957,2,978.5,1957.0
15765,1938,2,969.0,1938.0
15766,79,1,79.0,79.0
15767,79,1,79.0,79.0
15768,1332,2,666.0,1332.0
15769,1372,2,686.0,1372.0
15770,37,1,37.0,37.0
15771,70,1,70.0,70.0
15772,70,1,70.0,70.0
15773,124,1,124.0,124.0
15774,70,1,70.0,70.0
15775,1332,2,666.0,1332.0
15776,89,1,89.0,89.0
15777,25,1,25.0,25.0
15778,69,1,69.0,69.0
15779,34,1,34.0,34.0
15780,25,1,25.0,25.0
15781,79,1,79.0,79.0
15782,110,1,110.0,110.0
15783,699,1,699.0,699.0
15784,89,1,89.0,89.0
15785,89,1,89.0,89.0
15786,75,1,75.0,75.0
15787,2071,1,2071.0,2071.0
15788,60,1,60.0,60.0
15789,36,1,36.0,36.0
15790,699,1,699.0,699.0
15791,27,1,27.0,27.0
15792,25,1,25.0,25.0
15793,184,1,184.0,184.0
15794,89,1,89.0,89.0
15795,44,1,44.0,44.0
15796,1992,2,996.0,1992.0
15797,1957,2,978.5,1957.0
15798,1957,2,978.5,1957.0
15799,29,1,29.0,29.0
15800,29,1,29.0,29.0
15801,69,1,69.0,69.0
15802,2049,1,2049.0,2049.0
15803,5,1,5.0,5.0
15804,89,1,89.0,89.0
15805,44,1,44.0,44.0
15806,2071,1,2071.0,2071.0
15807,5,1,5.0,5.0
15808,69,1,69.0,69.0
15809,34,1,34.0,34.0
15810,119,1,119.0,119.0
15811,68,1,68.0,68.0
15812,2071,1,2071.0,2071.0
15813,58,1,58.0,58.0
